dataset,strategy,round,n_labeled,pct_labeled,accuracy,precision,recall,f1,tn,fp,fn,tp,train_eval_time_sec,query_time_sec,total_time_sec,stop_reason,undersampling,undersampling_stage
Extract Class,MarginSampling,10,9372,54.98064062,0.899681989,0.950698025,0.920930799,0.935577697,1777,392,649,7559,2.368755341,0,2.368755341,max_label_pct_reached(50.0%),TRUE,after_split
Extract Class,KMeansSampling,0,852,4.998240056,0.87963766,0.937948395,0.907894737,0.922676902,1676,493,756,7452,0.393098116,5.312481642,5.705579758,,TRUE,after_split
Extract Class,KMeansSampling,1,1704,9.996480113,0.891298063,0.940298507,0.921052632,0.930576071,1689,480,648,7560,0.494333029,5.042363882,5.536696911,,TRUE,after_split
Extract Class,KMeansSampling,2,2556,14.99472017,0.896983714,0.944465197,0.924098441,0.934170823,1723,446,623,7585,0.69935751,4.852539539,5.551897049,,TRUE,after_split
Extract Class,KMeansSampling,3,3408,19.99296023,0.896116411,0.944402892,0.923001949,0.933579791,1723,446,632,7576,0.945600748,4.521095037,5.466695786,,TRUE,after_split
Extract Class,KMeansSampling,4,4260,24.99120028,0.897947384,0.94798847,0.921539961,0.93457713,1754,415,644,7564,1.113779306,4.246039391,5.359818697,,TRUE,after_split
Extract Class,KMeansSampling,5,5112,29.98944034,0.902958466,0.944451302,0.932139376,0.938254951,1719,450,557,7651,1.292254925,3.877054691,5.169309616,,TRUE,after_split
Extract Class,KMeansSampling,6,5964,34.98768039,0.906138576,0.943151188,0.937865497,0.940500916,1705,464,510,7698,1.543613434,3.581655979,5.125269413,,TRUE,after_split
Extract Class,KMeansSampling,7,6816,39.98592045,0.899103787,0.948178746,0.922880117,0.9353584,1755,414,633,7575,1.695914745,3.225784063,4.921698809,,TRUE,after_split
Extract Class,KMeansSampling,8,7668,44.98416051,0.899874723,0.947782636,0.924342105,0.935915623,1751,418,621,7587,1.90306139,3.130177736,5.033239126,,TRUE,after_split
Extract Class,KMeansSampling,9,8520,49.98240056,0.899681989,0.948666583,0.923123782,0.935720902,1759,410,631,7577,2.133832932,2.796278238,4.93011117,,TRUE,after_split
Extract Class,KMeansSampling,10,9372,54.98064062,0.902862099,0.949101796,0.926900585,0.937869822,1761,408,600,7608,2.336284637,0,2.336284637,max_label_pct_reached(50.0%),TRUE,after_split
Extract Class,BALDDropout,0,852,4.998240056,0.886576082,0.932996674,0.922880117,0.927910823,1625,544,633,7575,0.241004944,0.683880568,0.924885511,,TRUE,after_split
Extract Class,BALDDropout,1,1704,9.996480113,0.891105329,0.932112332,0.930068226,0.931089157,1613,556,574,7634,0.430243731,0.648886204,1.079129934,,TRUE,after_split
Extract Class,BALDDropout,2,2556,14.99472017,0.897272815,0.924310837,0.947733918,0.935875842,1532,637,429,7779,0.621071815,0.616241217,1.237313032,,TRUE,after_split
Extract Class,BALDDropout,3,3408,19.99296023,0.902765732,0.925020664,0.954434698,0.939497512,1534,635,374,7834,0.817196369,0.455341101,1.27253747,,TRUE,after_split
Extract Class,BALDDropout,4,4260,24.99120028,0.893225402,0.931978584,0.933114035,0.932545964,1610,559,549,7659,1.00677681,0.55615592,1.56293273,,TRUE,after_split
Extract Class,BALDDropout,5,5112,29.98944034,0.900356558,0.935421219,0.938840156,0.937127569,1637,532,502,7706,1.202392101,0.392507076,1.594899178,,TRUE,after_split
Extract Class,BALDDropout,6,5964,34.98768039,0.900742026,0.941560039,0.932383041,0.93694907,1694,475,555,7653,1.410157442,0.374681234,1.784838676,,TRUE,after_split
Extract Class,BALDDropout,7,6816,39.98592045,0.898140118,0.942896073,0.927387914,0.935077698,1708,461,596,7612,1.592374563,0.474561214,2.066935778,,TRUE,after_split
Extract Class,BALDDropout,8,7668,44.98416051,0.899392888,0.943426591,0.928484405,0.935895861,1712,457,587,7621,1.794549942,0.317711353,2.112261295,,TRUE,after_split
Extract Class,BALDDropout,9,8520,49.98240056,0.903922135,0.942121398,0.936038012,0.939069853,1697,472,525,7683,2.009535789,0.415074587,2.424610376,,TRUE,after_split
Extract Class,BALDDropout,10,9372,54.98064062,0.894670907,0.946978264,0.918250487,0.932393147,1747,422,671,7537,2.177772522,0,2.177772522,max_label_pct_reached(50.0%),TRUE,after_split
Extract Class,EntropySamplingDropout,0,852,4.998240056,0.8923581,0.940052129,0.922758285,0.931324931,1686,483,634,7574,0.244581699,0.54440403,0.788985729,,TRUE,after_split
Extract Class,EntropySamplingDropout,1,1704,9.996480113,0.896694613,0.944001991,0.924220273,0.934006402,1719,450,622,7586,0.435340881,0.643010378,1.078351259,,TRUE,after_split
Extract Class,EntropySamplingDropout,2,2556,14.99472017,0.896501879,0.948115578,0.919468811,0.933572489,1756,413,661,7547,0.624166965,0.490735769,1.114902735,,TRUE,after_split
Extract Class,EntropySamplingDropout,3,3408,19.99296023,0.898236485,0.949924509,0.919834308,0.934637286,1771,398,658,7550,0.827136517,0.592023373,1.419159889,,TRUE,after_split
Extract Class,EntropySamplingDropout,4,4260,24.99120028,0.894285439,0.950120268,0.914351852,0.931892966,1775,394,703,7505,1.012433767,0.435869217,1.448302984,,TRUE,after_split
Extract Class,EntropySamplingDropout,5,5112,29.98944034,0.907198612,0.947719689,0.934210526,0.940916621,1746,423,540,7668,1.208545446,0.542289019,1.750834465,,TRUE,after_split
Extract Class,EntropySamplingDropout,6,5964,34.98768039,0.906909511,0.947368421,0.934210526,0.940743467,1743,426,540,7668,1.408020735,0.508633614,1.916654348,,TRUE,after_split
Extract Class,EntropySamplingDropout,7,6816,39.98592045,0.899296521,0.951354757,0.919712476,0.93526606,1783,386,659,7549,1.63111949,0.35862565,1.98974514,,TRUE,after_split
Extract Class,EntropySamplingDropout,8,7668,44.98416051,0.892165366,0.953318839,0.908138402,0.930180321,1804,365,754,7454,1.926187754,0.470309258,2.396497011,,TRUE,after_split
Extract Class,EntropySamplingDropout,9,8520,49.98240056,0.898429218,0.951185671,0.918737817,0.934680218,1782,387,667,7541,2.227180958,0.297599554,2.524780512,,TRUE,after_split
Extract Class,EntropySamplingDropout,10,9372,54.98064062,0.899392888,0.951247166,0.91995614,0.935340022,1782,387,657,7551,2.440866232,0,2.440866232,max_label_pct_reached(50.0%),TRUE,after_split
Extract Class,LeastConfidenceDropout,0,852,4.998240056,0.891201696,0.936813526,0.924829435,0.930782907,1657,512,617,7591,0.268003941,0.697906971,0.965910912,,TRUE,after_split
Extract Class,LeastConfidenceDropout,1,1704,9.996480113,0.8923581,0.947833775,0.914230019,0.930728682,1756,413,704,7504,0.481007576,0.655225515,1.136233091,,TRUE,after_split
Extract Class,LeastConfidenceDropout,2,2556,14.99472017,0.899392888,0.946967806,0.92458577,0.935642954,1744,425,619,7589,0.696685314,0.506436825,1.203122139,,TRUE,after_split
Extract Class,LeastConfidenceDropout,3,3408,19.99296023,0.895345476,0.950189633,0.915692008,0.932621913,1775,394,692,7516,0.929568768,0.60097146,1.530540228,,TRUE,after_split
Extract Class,LeastConfidenceDropout,4,4260,24.99120028,0.905078539,0.948021337,0.931042885,0.939455406,1750,419,566,7642,1.145149946,0.569776058,1.714926004,,TRUE,after_split
Extract Class,LeastConfidenceDropout,5,5112,29.98944034,0.894478173,0.952078302,0.912524366,0.931881804,1792,377,718,7490,1.37212801,0.417299747,1.789427757,,TRUE,after_split
Extract Class,LeastConfidenceDropout,6,5964,34.98768039,0.905753108,0.948956781,0.930921053,0.939852399,1758,411,567,7641,1.596406937,0.518769979,2.115176916,,TRUE,after_split
Extract Class,LeastConfidenceDropout,7,6816,39.98592045,0.908065915,0.947335964,0.935794347,0.941529787,1742,427,527,7681,1.81653285,0.356275797,2.172808647,,TRUE,after_split
Extract Class,LeastConfidenceDropout,8,7668,44.98416051,0.898814686,0.951096547,0.919346979,0.934952298,1781,388,662,7546,2.02611351,0.457190752,2.483304262,,TRUE,after_split
Extract Class,LeastConfidenceDropout,9,8520,49.98240056,0.904114869,0.949632215,0.927997076,0.938689999,1765,404,591,7617,2.269351244,0.298779488,2.568130732,,TRUE,after_split
Extract Class,LeastConfidenceDropout,10,9372,54.98064062,0.899585622,0.950691824,0.920808967,0.935511821,1777,392,650,7558,2.482637882,0,2.482637882,max_label_pct_reached(50.0%),TRUE,after_split
Extract Class,MarginSamplingDropout,0,852,4.998240056,0.888888889,0.940002495,0.918128655,0.928936826,1688,481,672,7536,0.273133993,0.68901062,0.962144613,,TRUE,after_split
Extract Class,MarginSamplingDropout,1,1704,9.996480113,0.89582731,0.949880066,0.916666667,0.932977866,1772,397,684,7524,0.491712093,0.662478447,1.15419054,,TRUE,after_split
Extract Class,MarginSamplingDropout,2,2556,14.99472017,0.908065915,0.944921492,0.938474659,0.941687042,1720,449,505,7703,0.654584885,0.493595123,1.148180008,,TRUE,after_split
Extract Class,MarginSamplingDropout,3,3408,19.99296023,0.902380264,0.94817491,0.927266082,0.937603942,1753,416,597,7611,0.867779493,0.595123529,1.462903023,,TRUE,after_split
Extract Class,MarginSamplingDropout,4,4260,24.99120028,0.900452925,0.948269399,0.92458577,0.936277836,1755,414,619,7589,1.079151154,0.567668676,1.64681983,,TRUE,after_split
Extract Class,MarginSamplingDropout,5,5112,29.98944034,0.89900742,0.947947948,0.923001949,0.935308642,1753,416,632,7576,1.255545855,0.407787323,1.663333178,,TRUE,after_split
Extract Class,MarginSamplingDropout,6,5964,34.98768039,0.909029585,0.946960374,0.9375,0.942206441,1738,431,513,7695,1.493528843,0.507232189,2.000761032,,TRUE,after_split
Extract Class,MarginSamplingDropout,7,6816,39.98592045,0.902862099,0.950112528,0.925804094,0.937800815,1770,399,609,7599,1.742036819,0.35311842,2.095155239,,TRUE,after_split
Extract Class,MarginSamplingDropout,8,7668,44.98416051,0.904693071,0.948663766,0.929824561,0.939149695,1756,413,576,7632,1.876362801,0.452509642,2.328872442,,TRUE,after_split
Extract Class,MarginSamplingDropout,9,8520,49.98240056,0.901416594,0.947663551,0.926535088,0.936980225,1749,420,603,7605,2.178176641,0.296004534,2.474181175,,TRUE,after_split
Extract Class,MarginSamplingDropout,10,9372,54.98064062,0.901802062,0.949256343,0.925316764,0.937133691,1763,406,613,7595,2.347208023,0,2.347208023,max_label_pct_reached(50.0%),TRUE,after_split
Extract Class,AdversarialBIM,0,852,4.998240056,0.883395972,0.938911189,0.911915205,0.925216316,1682,487,723,7485,0.256501436,46.69084072,46.94734216,,TRUE,after_split
Extract Class,AdversarialBIM,1,1704,9.996480113,0.885901513,0.950025628,0.903265107,0.926055458,1779,390,794,7414,0.448082924,81.50050855,81.94859147,,TRUE,after_split
Extract Class,AdversarialBIM,2,2556,14.99472017,0.903729402,0.942650129,0.935185185,0.938902819,1702,467,532,7676,1.61614728,95.37393832,96.9900856,,TRUE,after_split
Extract Class,AdversarialBIM,3,3408,19.99296023,0.901031127,0.945637334,0.928240741,0.936858285,1731,438,589,7619,1.997741699,90.40260339,92.40034509,,TRUE,after_split
Extract Class,AdversarialBIM,4,4260,24.99120028,0.905464007,0.944519621,0.93542885,0.939952256,1718,451,530,7678,2.476656914,82.19006824,84.66672516,,TRUE,after_split
Extract Class,AdversarialBIM,5,5112,29.98944034,0.89997109,0.949586155,0.92251462,0.935854653,1767,402,636,7572,2.867063046,82.10568094,84.97274399,,TRUE,after_split
Extract Class,AdversarialBIM,6,5964,34.98768039,0.902765732,0.946643504,0.929459064,0.937972583,1739,430,579,7629,3.531228781,76.33913755,79.87036633,,TRUE,after_split
Extract Class,AdversarialBIM,7,6816,39.98592045,0.901127493,0.950904068,0.922636452,0.936557012,1778,391,635,7573,4.05744338,75.76300764,79.82045102,,TRUE,after_split
Extract Class,AdversarialBIM,8,7668,44.98416051,0.899778356,0.95081761,0.920930799,0.935635598,1778,391,649,7559,4.314242363,69.77104306,74.08528543,,TRUE,after_split
Extract Class,AdversarialBIM,9,8520,49.98240056,0.903922135,0.948166563,0.929337232,0.938657479,1752,417,580,7628,4.87201333,69.21959448,74.09160781,,TRUE,after_split
Extract Class,AdversarialBIM,10,9372,54.98064062,0.90218753,0.9501815,0.924829435,0.937334074,1771,398,617,7591,5.307283163,0,5.307283163,max_label_pct_reached(50.0%),TRUE,after_split
Extract Class,AdversarialDeepFool,0,852,4.998240056,0.870000964,0.941888932,0.890594542,0.915523827,1718,451,898,7310,0.574218035,146.1780968,146.7523148,,TRUE,after_split
Extract Class,AdversarialDeepFool,1,1704,9.996480113,0.880697697,0.949097938,0.897295322,0.92246994,1774,395,843,7365,1.131973505,130.4895771,131.6215506,,TRUE,after_split
Extract Class,AdversarialDeepFool,2,2556,14.99472017,0.887347017,0.94840107,0.906920078,0.927196861,1764,405,764,7444,1.556390762,133.7115896,135.2679803,,TRUE,after_split
Extract Class,AdversarialDeepFool,3,3408,19.99296023,0.898429218,0.946566792,0.923732943,0.935010482,1741,428,626,7582,1.949404955,136.7576365,138.7070415,,TRUE,after_split
Extract Class,AdversarialDeepFool,4,4260,24.99120028,0.901705695,0.948241457,0.926291423,0.937137927,1754,415,605,7603,2.654262066,128.3924563,131.0467184,,TRUE,after_split
Extract Class,AdversarialDeepFool,5,5112,29.98944034,0.900838393,0.948407245,0.924951267,0.936532412,1756,413,616,7592,3.071383476,130.9342141,134.0055976,,TRUE,after_split
Extract Class,AdversarialDeepFool,6,5964,34.98768039,0.897947384,0.950018885,0.919346979,0.934431305,1772,397,662,7546,3.605092287,138.9829798,142.5880721,,TRUE,after_split
Extract Class,AdversarialDeepFool,7,6816,39.98592045,0.899200154,0.950326962,0.920687135,0.935272277,1774,395,651,7557,4.082946062,130.2690225,134.3519685,,TRUE,after_split
Extract Class,AdversarialDeepFool,8,7668,44.98416051,0.889948926,0.952252944,0.906310916,0.928714107,1796,373,769,7439,4.639866352,129.0952623,133.7351286,,TRUE,after_split
Extract Class,AdversarialDeepFool,9,8520,49.98240056,0.904114869,0.946404258,0.931530214,0.938908332,1736,433,562,7646,5.158216476,127.2464945,132.404711,,TRUE,after_split
Extract Class,AdversarialDeepFool,10,9372,54.98064062,0.898429218,0.950958144,0.918981481,0.934696406,1780,389,665,7543,5.749237061,0,5.749237061,max_label_pct_reached(50.0%),TRUE,after_split
Extract Interface,RandomSampling,0,835,5,0.877300613,0.858087263,0.907692308,0.882193022,1771,322,198,1947,0.594162941,0,0.594162941,,TRUE,after_split
Extract Interface,RandomSampling,1,1670,10,0.889098631,0.89007918,0.890909091,0.890493942,1857,236,234,1911,1.06517458,0.001000166,1.066174746,,TRUE,after_split
Extract Interface,RandomSampling,2,2505,15,0.896413403,0.88562387,0.913286713,0.899242598,1840,253,186,1959,1.619347572,0.000507355,1.619854927,,TRUE,after_split
Extract Interface,RandomSampling,3,3340,20,0.897829165,0.881801963,0.921678322,0.901299293,1828,265,168,1977,2.073904753,0,2.073904753,,TRUE,after_split
Extract Interface,RandomSampling,4,4175,25,0.905143936,0.898491084,0.916083916,0.907202216,1871,222,180,1965,2.540426731,0.001000166,2.541426897,,TRUE,after_split
Extract Interface,RandomSampling,5,5010,30,0.906795658,0.901008249,0.916550117,0.908712734,1877,216,179,1966,3.018727303,0,3.018727303,,TRUE,after_split
Extract Interface,RandomSampling,6,5845,35,0.910099103,0.89801444,0.927738928,0.912634717,1867,226,155,1990,3.531952143,0,3.531952143,,TRUE,after_split
Extract Interface,RandomSampling,7,6680,40,0.907267579,0.892121755,0.929137529,0.910253483,1852,241,152,1993,4.072520494,0,4.072520494,,TRUE,after_split
Extract Interface,RandomSampling,8,7515,45,0.908447381,0.898412698,0.923543124,0.910804598,1869,224,164,1981,4.505465269,0,4.505465269,,TRUE,after_split
Extract Interface,RandomSampling,9,8350,50,0.909627183,0.898282098,0.926340326,0.912095479,1868,225,158,1987,4.955430269,0,4.955430269,max_label_pct_reached(50.0%),TRUE,after_split
Extract Interface,EntropySampling,0,835,5,0.871165644,0.856124722,0.896037296,0.875626424,1770,323,223,1922,0.558018923,0.151428223,0.709447145,,TRUE,after_split
Extract Interface,EntropySampling,1,1670,10,0.891694195,0.873339238,0.919347319,0.895752896,1807,286,173,1972,1.102121353,0.151174784,1.253296137,,TRUE,after_split
Extract Interface,EntropySampling,2,2505,15,0.904672015,0.887750557,0.929137529,0.907972665,1841,252,152,1993,1.751606226,0.12784934,1.879455566,,TRUE,after_split
Extract Interface,EntropySampling,3,3340,20,0.912694667,0.90617849,0.923076923,0.914549654,1888,205,165,1980,2.028942585,0.121565104,2.150507689,,TRUE,after_split
Extract Interface,EntropySampling,4,4175,25,0.912458707,0.903916211,0.925407925,0.914535821,1882,211,160,1985,2.467151165,0.117059708,2.584210873,,TRUE,after_split
Extract Interface,EntropySampling,5,5010,30,0.91434639,0.897413024,0.937995338,0.917255528,1863,230,133,2012,2.980199814,0.107795238,3.087995052,,TRUE,after_split
Extract Interface,EntropySampling,6,5845,35,0.91458235,0.898168825,0.937529138,0.917427007,1865,228,134,2011,3.528764009,0.11438036,3.643144369,,TRUE,after_split
Extract Interface,EntropySampling,7,6680,40,0.912694667,0.903225806,0.926806527,0.914864243,1880,213,157,1988,4.024744749,0.100554466,4.125299215,,TRUE,after_split
Extract Interface,EntropySampling,8,7515,45,0.916470033,0.899242086,0.94032634,0.919325433,1867,226,128,2017,4.393758059,0.086247206,4.480005264,,TRUE,after_split
Extract Interface,EntropySampling,9,8350,50,0.910806984,0.908460472,0.916083916,0.912256267,1895,198,180,1965,4.861371756,0,4.861371756,max_label_pct_reached(50.0%),TRUE,after_split
Extract Interface,LeastConfidence,0,835,5,0.871165644,0.859003143,0.891841492,0.875114364,1779,314,232,1913,0.557575226,0.149034023,0.706609249,,TRUE,after_split
Extract Interface,LeastConfidence,1,1670,10,0.893109958,0.88384755,0.908158508,0.895838124,1837,256,197,1948,0.987976789,0.127594709,1.115571499,,TRUE,after_split
Extract Interface,LeastConfidence,2,2505,15,0.899008966,0.89690245,0.904428904,0.900649954,1870,223,205,1940,1.58769393,0.134472132,1.722166061,,TRUE,after_split
